"id","countyfips","year","births","censusbuildingpermits","deaths","groupquarterspopulation","householdpopulation","households","householdsize","naturalincrease","netmigration","totalhousingunits","vacancyrate","vacanthousingunits","totalpopulation"
609,45,1993,426,376,204,749,31825,12142,2.621067,222,1013,13220,8.2,1078,32574
610,45,1994,465,533,212,768,33728,12737,2.648033,253,1669,13648,6.7,911,34496
611,45,1995,498,406,229,807,35610,13407,2.656075,269,1652,14181,5.5,774,36417
612,45,1996,561,384,230,837,36840,13876,2.654944,331,929,14695,5.6,819,37677
613,45,1997,603,403,250,876,38018,14332,2.652665,353,864,15131,5.3,799,38894
614,45,1998,580,497,237,961,40270,14936,2.69617,343,1994,15534,3.8,598,41231
615,45,1999,676,635,256,1046,41645,15455,2.694597,420,1040,16097,4,642,42691
616,45,2000,733,164,242,849,43391,16387,2.647891621,491,1055,17521,6.47223332,1134,44240
617,45,2001,796,655,269,850,45057,16962,2.656349487,527,1140,18229,6.950463547,1267,45907
618,45,2002,811,546,282,848,45880,17228,2.663106571,529,292,18927,8.976594283,1699,46728
619,45,2003,866,508,288,849,46635,17459,2.671115184,578,178,19525,10.58130602,2066,47484
620,45,2004,811,356,275,843,47313,17660,2.679105323,536,136,20008,11.73530588,2348,48156
621,45,2005,832,485,271,848,48408,18011,2.687690856,561,539,20598,12.55947179,2587,49256
622,45,2006,893,569,274,852,50254,18643,2.695596202,619,1231,21230,12.18558643,2587,51106
623,45,2007,971,718,290,847,51829,19162,2.704780294,681,889,22106,13.31765132,2944,52676
624,45,2008,975,574,286,830,53396,19680,2.713211382,689,861,22805,13.70313528,3125,54226
625,45,2009,997,385,268,851,54549,20048,2.720919792,729,445,23145,13.3808598,3097,55400
626,47,1985,41,36,17,51,3030,1128,2.68617,24,31,2185,48.4,1057,3081
627,47,1986,41,24,12,53,3184,1170,2.721368,29,127,2219,47.3,1049,3237
628,47,1987,58,16,10,53,3226,1162,2.776248,48,-6,2240,48.1,1078,3279
629,47,1988,41,16,13,51,3121,1110,2.811712,28,-135,2256,50.8,1146,3172
630,47,1989,41,20,10,50,3064,1078,2.842301,31,-89,2265,52.4,1187,3114
631,47,1990,34,16,11,2,3067,1308,2.344801,23,-68,2438,46.3,1130,3069
632,47,1991,31,17,15,2,3087,1327,2.3263,16,4,2454,45.9,1127,3089
633,47,1992,32,34,22,2,3242,1382,2.345876,10,145,2471,44.1,1089,3244
634,47,1993,40,32,13,2,3374,1438,2.346314,27,105,2505,42.6,1067,3376
635,47,1994,37,58,14,2,3497,1487,2.351715,23,100,2537,41.4,1050,3499
636,47,1995,45,67,16,2,3666,1561,2.348495,29,140,2595,39.8,1034,3668
637,47,1996,48,254,13,2,3790,1618,2.342398,35,89,2662,39.2,1044,3792
638,47,1997,41,80,14,3,4032,1750,2.304,27,216,2916,40,1166,4035
639,47,1998,48,86,13,3,4243,1841,2.304726,35,176,2996,38.6,1155,4246
640,47,1999,46,81,16,3,4535,1937,2.341249,30,262,3082,37.2,1145,4538
641,47,2000,72,20,17,24,4779,2066,2.313165537,55,210,2950,29.96610169,884,4803
642,47,2001,57,81,15,24,4805,2088,2.301245211,42,-16,3035,31.20263591,947,4829
643,47,2002,66,63,26,24,4806,2099,2.289661744,40,-39,3102,32.33397808,1003,4830
644,47,2003,53,69,31,24,4827,2118,2.279036827,22,-1,3175,33.29133858,1057,4851
645,47,2004,56,54,26,46,4779,2107,2.268153773,30,-56,3234,34.84848485,1127,4825
646,47,2005,55,73,20,52,4840,2145,2.256410256,35,32,3312,35.23550725,1167,4892
647,47,2006,73,83,28,45,4908,2190,2.24109589,45,16,3401,35.60717436,1211,4953
648,47,2007,58,72,19,37,4927,2211,2.228403437,39,-28,3479,36.44725496,1268,4964
649,47,2008,49,39,30,37,5047,2279,2.214567793,19,101,3524,35.3291714,1245,5084
650,47,2009,52,44,26,37,5359,2435,2.200821355,26,286,3545,31.31170663,1110,5396
651,49,1985,144,160,41,9,9203,3751,2.453479,103,218,9948,62.3,6197,9212
652,49,1986,157,96,30,9,9130,3785,2.412153,127,-200,10113,62.6,6328,9139
653,49,1987,122,77,37,9,8899,3749,2.3737,85,-316,10213,63.3,6464,8908
654,49,1988,104,44,29,9,8458,3620,2.336464,75,-516,10301,64.9,6681,8467
655,49,1989,110,38,40,9,8169,3556,2.297244,70,-359,10305,65.5,6749,8178
656,49,1990,120,63,32,75,7931,3168,2.503472,88,-260,9985,68.3,6817,8006
657,49,1991,100,61,35,73,8316,3129,2.657718,65,318,10048,68.9,6919,8389
658,49,1992,90,89,33,72,8532,3046,2.801051,57,158,10109,69.9,7063,8604
659,49,1993,86,129,40,80,8845,3376,2.619964,46,275,10198,66.9,6822,8925
660,49,1994,91,273,40,82,9257,3465,2.671573,51,363,10327,66.4,6862,9339
661,49,1995,117,247,33,87,9866,3645,2.706722,84,530,10600,65.6,6955,9953
662,49,1996,111,282,44,90,10421,3808,2.736607,67,491,10847,64.9,7039,10511
663,49,1997,124,364,42,92,10874,3949,2.753608,82,373,11129,64.5,7180,10966
664,49,1998,134,644,42,92,11317,4055,2.790875,92,351,11493,64.7,7438,11409
665,49,1999,136,485,55,92,11903,4208,2.82866,81,505,12137,65.3,7929,11995
666,49,2000,150,132,59,393,12460,5255,2.371075167,91,766,12198,56.91916708,6943,12853
667,49,2001,153,529,62,393,12890,5464,2.359077599,91,339,12716,57.03051274,7252,13283
668,49,2002,159,466,67,393,13068,5562,2.349514563,92,86,13169,57.76444681,7607,13461
669,49,2003,163,348,54,393,13295,5682,2.339845125,109,118,13267,57.17193035,7585,13688
670,49,2004,142,432,40,393,13519,5798,2.331666092,102,122,13662,57.56111843,7864,13912
671,49,2005,146,513,73,393,13504,5813,2.323068983,73,-88,14074,58.69688788,8261,13897
672,49,2006,139,606,59,393,13742,5939,2.313857552,80,158,14541,59.15686679,8602,14135
673,49,2007,170,792,49,393,13946,6053,2.303981497,121,83,15327,60.50760097,9274,14339
674,49,2008,156,574,57,393,14142,6163,2.294661691,99,97,15786,60.95907766,9623,14535
675,49,2009,145,313,54,393,14271,6248,2.284090909,91,38,15980,60.90112641,9732,14664
676,51,1985,140,87,50,1399,8991,4072,2.208006,90,-117,7165,43.2,3093,10390
677,51,1986,149,117,51,1472,9418,4368,2.156136,98,402,7243,39.7,2875,10890
678,51,1987,126,119,58,1485,9370,4448,2.106565,68,-103,7350,39.5,2902,10855
679,51,1988,129,126,52,1032,9795,4525,2.164641,77,-105,7477,39.5,2952,10827
680,51,1989,126,123,36,989,9520,4507,2.11227,90,-408,7544,40.3,3037,10509
681,51,1990,127,163,47,1087,9194,3855,2.384955,80,-308,7294,47.1,3439,10281
682,51,1991,124,166,47,1078,9338,3984,2.343875,77,58,7457,46.6,3473,10416
683,51,1992,122,233,50,1139,9637,4274,2.254797,72,288,7623,43.9,3349,10776
684,51,1993,138,257,57,1327,9984,4325,2.308439,81,454,7856,44.9,3531,11311
685,51,1994,124,339,43,1235,10436,4565,2.28609,81,279,8113,43.7,3548,11671
686,51,1995,91,325,59,1182,10792,4721,2.285956,32,271,8452,44.1,3731,11974
687,51,1996,129,235,49,1110,11134,4872,2.285304,80,190,8777,44.5,3905,12244
688,51,1997,118,276,61,1074,11331,4992,2.269832,57,104,9012,44.6,4020,12405
689,51,1998,134,260,33,1079,12363,5083,2.432225,101,936,9288,45.3,4205,13442
690,51,1999,130,309,48,1084,12652,5472,2.312135,82,212,9660,43.4,4188,13736
691,51,2000,155,80,53,975,13014,5667,2.29645315,102,151,9222,38.54912167,3555,13989
692,51,2001,186,321,66,1039,13306,5810,2.290189329,120,236,9571,39.29578936,3761,14345
693,51,2002,171,194,71,1113,13203,5786,2.281887314,100,-129,9793,40.91698152,4007,14316
694,51,2003,178,194,73,1066,13140,5775,2.275324675,105,-215,10020,42.36526946,4245,14206
695,51,2004,165,191,70,897,13333,5884,2.265975527,95,-71,10244,42.56149941,4360,14230
696,51,2005,168,192,73,839,13634,6035,2.25915493,95,148,10456,42.28194338,4421,14473
697,51,2006,158,262,51,841,13809,6134,2.251222693,107,70,10738,42.8757683,4604,14650
698,51,2007,162,243,49,830,14127,6298,2.243093045,113,194,11002,42.75586257,4704,14957
699,51,2008,168,173,66,808,14329,6412,2.234716157,102,78,11214,42.82147316,4802,15137
700,51,2009,182,87,59,808,14458,6493,2.227048675,123,6,11338,42.7412242,4846,15266
701,53,1985,5,20,0,0,472,168,2.809524,5,-116,888,81.1,720,472
702,53,1986,6,4,3,0,468,165,2.836364,3,-7,908,81.8,743,468
703,53,1987,8,15,0,0,508,176,2.886364,6,32,913,80.7,737,508
704,53,1988,3,19,4,0,489,166,2.945783,-1,-18,929,82.1,763,489
705,53,1989,5,10,4,0,476,160,2.975,1,-14,987,83.8,827,476
706,53,1990,3,13,3,0,463,214,2.163551,0,-13,1254,82.9,1040,463
707,53,1991,3,7,0,0,453,199,2.276382,3,-13,1267,84.3,1068,453
708,53,1992,4,12,0,0,504,210,2.4,4,47,1274,83.5,1064,504
709,53,1993,9,19,0,0,546,245,2.228571,9,33,1286,80.9,1041,546
710,53,1994,5,32,0,0,612,274,2.233577,5,61,1305,79,1031,612
711,53,1995,3,17,4,0,659,294,2.241497,-1,48,1337,78,1043,659
712,53,1996,7,29,3,0,707,314,2.251592,4,44,1354,76.8,1040,707
713,53,1997,4,20,4,0,739,330,2.239394,0,32,1383,76.1,1053,739
714,53,1998,6,13,0,0,776,345,2.249275,6,31,1403,75.4,1058,776
715,53,1999,8,13,4,0,784,345,2.272464,4,4,1416,75.6,1071,784
716,53,2000,12,4,0,0,792,360,2.2,12,-7,1307,72.45600612,947,792
717,53,2001,6,15,4,0,804,366,2.196721311,2,10,1316,72.18844985,950,804
718,53,2002,10,16,5,0,806,367,2.196185286,5,-3,1325,72.30188679,958,806
719,53,2003,5,14,1,0,784,358,2.189944134,4,-26,1333,73.14328582,975,784
720,53,2004,8,8,1,0,831,380,2.186842105,7,40,1335,71.53558052,955,831
721,53,2005,8,15,2,0,813,372,2.185483871,6,-24,1343,72.30081906,971,813
722,53,2006,7,17,5,0,830,380,2.184210526,2,15,1356,71.97640118,976,830
723,53,2007,9,12,1,0,845,388,2.177835052,8,7,1363,71.53338225,975,845
724,53,2008,8,27,2,0,824,378,2.17989418,6,-27,1383,72.6681128,1005,824
725,53,2009,10,17,2,0,827,380,2.176315789,8,-5,1386,72.58297258,1006,827
726,55,1985,85,38,81,144,6665,2778,2.399208,4,165,4123,32.6,1345,6809
727,55,1986,83,31,80,144,6608,2811,2.350765,3,-60,4179,32.7,1368,6752
728,55,1987,71,70,69,142,6358,2757,2.30613,2,-254,4227,34.8,1470,6500
729,55,1988,78,18,68,138,6154,2722,2.260838,10,-218,4302,36.7,1580,6292
730,55,1989,59,17,86,137,5993,2704,2.216346,-27,-135,4334,37.6,1630,6130
731,55,1990,61,11,71,116,5888,2446,2.407195,-10,-116,3913,37.5,1467,6004
732,55,1991,59,14,81,108,5949,2307,2.578674,-22,75,3929,41.3,1622,6057
733,55,1992,59,23,67,109,6072,2306,2.633131,-8,132,3943,41.5,1637,6181
734,55,1993,69,26,88,123,6316,2597,2.432037,-19,277,3966,34.5,1369,6439
735,55,1994,67,60,70,132,6791,2777,2.445445,-3,487,3992,30.4,1215,6923
736,55,1995,62,71,88,136,7026,2865,2.452356,-26,265,4052,29.3,1187,7162
737,55,1996,50,96,89,140,7249,2951,2.456455,-39,266,4123,28.4,1172,7389
738,55,1997,65,107,84,145,7527,3077,2.446214,-19,302,4219,27.1,1142,7672
739,55,1998,64,109,102,892,6889,2823,2.440312,-38,147,4326,34.7,1503,7781
740,55,1999,70,115,97,1639,6188,2535,2.441026,-27,73,4435,42.8,1900,7827
741,55,2000,71,23,92,919,6908,3072,2.248697917,-21,18,4620,33.50649351,1548,7827
742,55,2001,74,93,89,1061,6844,3065,2.232952692,-15,93,4705,34.8565356,1640,7905
743,55,2002,83,90,98,1035,6881,3104,2.21681701,-15,26,4787,35.15771882,1683,7916
744,55,2003,79,60,112,1165,6877,3126,2.19993602,-33,159,4837,35.37316519,1711,8042
745,55,2004,73,50,88,1086,6643,3043,2.18304305,-15,-298,4878,37.61787618,1835,7729
746,55,2005,61,51,95,1167,6656,3073,2.165961601,-34,128,4918,37.5152501,1845,7823
747,55,2006,58,38,92,1173,6577,3059,2.150049036,-34,-39,4946,38.15204205,1887,7750
748,55,2007,58,47,92,1167,6491,3043,2.133092343,-34,-58,4984,38.94462279,1941,7658
749,55,2008,59,62,119,1183,6497,3071,2.115597525,-60,82,5035,39.00695134,1964,7680
750,55,2009,56,32,108,418,6292,2998,2.098732488,-52,-918,5056,40.70411392,2058,6710
751,57,1985,28,7,7,19,1710,600,2.85,21,-85,1166,48.5,566,1729
752,57,1986,19,8,7,18,1690,592,2.85473,12,-33,1170,49.4,578,1708
753,57,1987,20,12,12,19,1756,612,2.869281,8,59,1175,47.9,563,1775
754,57,1988,17,5,16,18,1695,588,2.882653,1,-63,1189,50.5,601,1713
755,57,1989,21,6,9,17,1634,566,2.886926,12,-74,1232,54.1,666,1651
756,57,1990,23,11,14,11,1586,632,2.509494,9,-63,1326,52.3,694,1597
757,57,1991,16,2,7,10,1546,619,2.497577,9,-50,1337,53.7,718,1556
758,57,1992,22,3,11,10,1564,603,2.593698,11,7,1339,55,736,1574
759,57,1993,21,6,16,12,1620,673,2.407132,5,53,1342,49.9,669,1632
760,57,1994,22,13,16,12,1630,682,2.390029,6,4,1348,49.4,666,1642
761,57,1995,13,17,10,12,1597,679,2.351988,3,-36,1361,50.1,682,1609
762,57,1996,12,25,11,12,1582,685,2.309489,1,-16,1378,50.3,693,1594
763,57,1997,16,14,11,12,1584,701,2.259629,5,-3,1403,50,702,1596
764,57,1998,16,17,16,12,1575,708,2.224576,0,-9,1417,50,709,1587
765,57,1999,18,16,11,12,1570,717,2.189679,7,-12,1434,50,717,1582
766,57,2000,12,6,7,10,1566,662,2.365558912,5,-9,1151,42.48479583,489,1576
767,57,2001,17,23,18,10,1580,675,2.340740741,-1,15,1176,42.60204082,501,1590
768,57,2002,18,16,10,10,1581,680,2.325,8,-7,1193,43.00083822,513,1591
769,57,2003,12,9,12,10,1576,685,2.300729927,0,-5,1204,43.10631229,519,1586
770,57,2004,10,14,8,10,1511,664,2.27560241,2,-67,1219,45.52912223,555,1521
771,57,2005,9,10,12,10,1482,657,2.255707763,-3,-26,1231,46.62875711,574,1492
772,57,2006,15,13,12,10,1433,642,2.232087227,3,-52,1246,48.47512039,604,1443
773,57,2007,12,12,11,10,1412,638,2.213166144,1,-22,1260,49.36507937,622,1422
774,57,2008,11,8,13,10,1371,627,2.186602871,-2,-39,1270,50.62992126,643,1381
775,57,2009,8,12,14,10,1376,636,2.163522013,-6,11,1280,50.3125,644,1386
776,59,1985,6675,4909,2182,6206,415411,148723,2.793186,4493,3441,163850,9.2,15127,421617
777,59,1986,6811,4801,2149,6216,420854,151297,2.781641,4662,791,168344,10.1,17047,427070
778,59,1987,6551,2809,2161,6213,423974,152699,2.776534,4390,-1273,173123,11.8,20424,430187
779,59,1988,6587,1525,2419,6201,426228,153871,2.770035,4168,-1926,175952,12.5,22081,432429
780,59,1989,6527,1742,2219,5856,430049,155728,2.761539,4308,-832,177967,12.5,22239,435905
781,59,1990,6711,1734,2419,6482,433403,166545,2.602318,4292,-312,178611,6.8,12066,439885
782,59,1991,6445,2201,2430,6523,443140,170280,2.60242,4015,5763,180338,5.6,10058,449663
783,59,1992,6538,3350,2418,6875,456665,175300,2.605048,4120,9757,182919,4.2,7619,463540
784,59,1993,6513,3761,2597,7055,469153,180710,2.596165,3916,8752,186285,3,5575,476208
785,59,1994,6472,4093,2670,6844,476589,182527,2.61106,3802,3423,189667,3.8,7140,483433
786,59,1995,6352,5102,2712,6904,484410,185470,2.611797,3640,4241,193161,4,7691,491314
787,59,1996,6229,3576,2796,7073,490973,188494,2.604714,3433,3299,197664,4.6,9170,498046
788,59,1997,6372,3686,2965,7151,497083,192227,2.585917,3407,2781,201048,4.4,8821,504234
789,59,1998,6358,3675,3076,7119,505364,194447,2.598981,3282,4967,204371,4.9,9924,512483
790,59,1999,6301,2924,3030,7087,513723,198498,2.588051,3271,5056,208057,4.6,9559,520810
791,59,2000,6701,847,3159,7730,518988,206160,2.517403958,3542,2365,212761,3.102542289,6601,526718
792,59,2001,6532,3387,3133,7788,520279,207436,2.50814227,3399,-2050,216341,4.116186946,8905,528067
793,59,2002,6551,2673,3400,7730,519809,208047,2.498517162,3151,-3679,218986,4.995296503,10939,527539
794,59,2003,6620,2229,3444,7760,517669,208064,2.488027722,3176,-5286,221186,5.932563544,13122,525429
795,59,2004,6337,1642,3367,7827,517049,208717,2.477273054,2970,-3523,222899,6.362522936,14182,524876
796,59,2005,6183,2535,3338,7797,515720,209058,2.466875221,2845,-4204,224639,6.936017343,15581,523517
797,59,2006,6138,2151,3462,7767,516812,210389,2.456459226,2676,-1614,226430,7.084308616,16041,524579
798,59,2007,6194,2059,3541,7840,519280,212308,2.445892034,2653,-112,227770,6.788865961,15463,527120
799,59,2008,6167,1073,3736,7796,522769,214695,2.434937935,2431,1014,229029,6.258596073,14334,530565
800,59,2009,5934,602,3678,7795,524811,216523,2.423811789,2256,-215,229781,5.769841719,13258,532606
801,61,1985,24,0,12,29,1818,728,2.497253,12,-123,855,14.9,127,1847
802,61,1986,22,-1,15,29,1769,717,2.467225,7,-56,844,15,127,1798
803,61,1987,25,0,16,28,1730,709,2.440056,9,-49,833,14.9,124,1758
804,61,1988,22,-1,10,28,1683,697,2.414634,12,-59,834,16.4,137,1711
805,61,1989,20,-1,21,28,1670,699,2.389127,-1,-12,904,22.7,205,1698
806,61,1990,16,0,16,44,1644,657,2.502283,0,-10,878,25.2,221,1688
807,61,1991,19,0,21,47,1636,704,2.323864,-2,-3,878,19.8,174,1683
808,61,1992,15,4,19,48,1647,710,2.319718,-4,16,878,19.1,168,1695
809,61,1993,14,0,19,46,1652,677,2.440177,-5,8,882,23.2,205,1698
810,61,1994,16,1,24,46,1647,677,2.432792,-8,3,882,23.2,205,1693
811,61,1995,20,3,10,46,1597,663,2.408748,10,-60,883,24.9,220,1643
812,61,1996,14,1,19,47,1615,679,2.378498,-5,24,886,23.4,207,1662
813,61,1997,17,0,25,47,1614,689,2.342525,-8,7,887,22.3,198,1661
814,61,1998,19,1,18,47,1597,689,2.317852,1,-18,887,22.3,198,1644
815,61,1999,14,1,13,47,1585,690,2.297101,1,-13,888,22.3,198,1632
816,61,2000,16,0,14,24,1590,663,2.398190045,2,-14,816,18.75,153,1614
817,61,2001,16,0,25,24,1582,663,2.38612368,-9,1,813,18.4501845,150,1606
818,61,2002,14,1,16,24,1542,651,2.368663594,-2,-38,811,19.72872996,160,1566
819,61,2003,23,0,18,24,1524,649,2.348228043,5,-23,809,19.77750309,160,1548
820,61,2004,11,0,22,24,1499,643,2.33125972,-11,-14,806,20.22332506,163,1523
821,61,2005,16,2,20,28,1515,655,2.312977099,-4,24,805,18.63354037,150,1543
822,61,2006,7,1,18,11,1503,655,2.294656489,-11,-18,803,18.43088418,148,1514
823,61,2007,22,2,24,18,1453,637,2.28100471,-2,-41,802,20.57356608,165,1471
824,61,2008,15,1,22,18,1414,626,2.258785942,-7,-32,801,21.84769039,175,1432
825,61,2009,17,3,19,18,1374,611,2.248772504,-2,-38,803,23.91033624,192,1392
826,63,1985,119,2,69,70,7477,2930,2.551877,50,-304,3560,17.7,630,7547
827,63,1986,108,2,75,69,7304,2903,2.516018,33,-207,3552,18.3,649,7373
828,63,1987,118,4,51,68,7173,2890,2.482007,67,-199,3545,18.5,655,7241
829,63,1988,119,4,70,69,7211,2941,2.451887,49,-10,3554,17.2,613,7280
830,63,1989,112,1,74,69,7132,2950,2.417627,38,-117,3580,17.6,630,7201
831,63,1990,110,3,61,66,7062,2785,2.535727,49,-122,3224,13.6,439,7128
832,63,1991,120,3,57,64,7097,2733,2.59678,63,-30,3227,15.3,494,7161
833,63,1992,96,6,64,65,7167,2750,2.606182,32,39,3230,14.9,480,7232
834,63,1993,107,-1,54,66,7201,2812,2.560811,53,-18,3236,13.1,424,7267
835,63,1994,96,20,80,67,7273,2821,2.578164,16,57,3235,12.8,414,7340
836,63,1995,75,20,68,68,7345,2846,2.580815,7,66,3255,12.6,409,7413
837,63,1996,83,18,73,69,7417,2875,2.579826,10,63,3275,12.2,400,7486
838,63,1997,67,15,66,70,7529,2935,2.565247,1,112,3293,10.9,358,7599
839,63,1998,75,32,77,70,7684,2984,2.575067,-2,157,3308,9.8,324,7754
840,63,1999,101,57,71,70,7831,3034,2.581081,30,117,3340,9.2,306,7901
841,63,2000,100,8,85,531,7444,2979,2.498825109,15,59,3437,13.32557463,458,7975
842,63,2001,107,31,69,598,7475,3007,2.485866312,38,60,3469,13.31795907,462,8073
843,63,2002,80,14,85,765,7524,3046,2.470935961,-5,221,3482,12.55025847,437,8289
844,63,2003,78,17,67,788,7397,3009,2.457475083,11,-115,3497,13.92622248,487,8185
845,63,2004,90,5,72,964,7293,2985,2.44321608,18,54,3503,14.78732515,518,8257
846,63,2005,108,6,68,1000,6998,2881,2.429017702,40,-299,3509,17.89683671,628,7998
847,63,2006,98,11,92,1035,6911,2861,2.415588955,6,-58,3519,18.69849389,658,7946
848,63,2007,92,2,80,1024,6811,2836,2.401622003,12,-123,3520,19.43181818,684,7835
849,63,2008,101,6,67,1334,6708,2807,2.389739936,34,173,3525,20.36879433,718,8042
850,63,2009,102,1,76,1508,6761,2846,2.375614898,26,201,3526,19.28530913,680,8269
851,65,1985,109,8,33,96,6693,2452,2.729609,76,-455,3833,36,1381,6789
852,65,1986,94,7,35,92,6358,2362,2.691787,59,-398,3811,38,1449,6450
853,65,1987,89,10,32,87,5958,2239,2.661009,57,-462,3788,40.9,1549,6045
854,65,1988,82,9,33,83,5667,2153,2.632141,49,-344,3803,43.4,1650,5750
855,65,1989,93,3,31,85,5811,2236,2.598837,62,84,3768,40.7,1532,5896
856,65,1990,90,3,36,24,6011,2382,2.52351,54,85,3527,32.5,1145,6035
857,65,1991,103,8,32,20,6121,2430,2.51893,71,35,3530,31.2,1100,6141
858,65,1992,116,16,31,18,6191,2501,2.47541,85,-17,3538,29.3,1037,6209
859,65,1993,103,9,26,18,6253,2550,2.452157,77,-15,3554,28.2,1004,6271
860,65,1994,78,22,25,38,6342,2595,2.443931,53,56,3563,27.2,968,6380
861,65,1995,100,32,38,33,7110,2768,2.568642,62,701,3772,26.6,1004,7143
862,65,1996,128,43,41,42,7512,3126,2.403071,87,324,3804,17.8,678,7554
863,65,1997,96,58,33,67,7793,3290,2.368693,63,243,3847,14.5,557,7860
864,65,1998,118,44,33,44,7791,3317,2.348809,85,-110,3905,15.1,588,7835
865,65,1999,127,43,46,21,7801,3345,2.332138,81,-94,3949,15.3,604,7822
866,65,2000,145,15,38,99,7841,3032,2.586081794,107,14,3974,23.7040765,942,7940
867,65,2001,136,59,45,99,7722,2989,2.583472733,91,-210,4014,25.53562531,1025,7821
868,65,2002,131,54,38,99,7627,2957,2.579303348,93,-188,4050,26.98765432,1093,7726
869,65,2003,118,93,36,99,7421,2884,2.573162275,82,-288,4125,30.08484848,1241,7520
870,65,2004,116,60,37,99,7317,2847,2.570073762,79,-183,4164,31.62824207,1317,7416
871,65,2005,115,65,26,99,7185,2799,2.56698821,89,-221,4210,33.51543943,1411,7284
872,65,2006,112,55,28,99,7118,2777,2.563197695,84,-151,4243,34.55102522,1466,7217
873,65,2007,119,52,53,99,7172,2803,2.558687121,66,-12,4273,34.40205944,1470,7271
874,65,2008,128,52,45,99,7170,2806,2.555238774,83,-85,4304,34.80483271,1498,7269
875,65,2009,120,25,37,99,7075,2775,2.54954955,83,-178,4285,35.23920653,1510,7174
876,67,1985,550,304,182,1243,30150,11329,2.661312,368,-47,14935,24.1,3606,31393
877,67,1986,460,194,204,1203,29587,11137,2.65664,256,-859,15223,26.8,4086,30790
878,67,1987,486,139,192,1201,29715,11213,2.650049,294,-168,15400,27.2,4187,30916
879,67,1988,456,108,196,1350,29829,11279,2.644649,260,3,15565,27.5,4286,31179
880,67,1989,427,198,198,1400,30409,11562,2.630081,229,401,15835,27,4273,31809
881,67,1990,448,245,190,1666,30800,11976,2.57181,258,399,15412,22.3,3436,32466
882,67,1991,423,264,204,1672,31739,12363,2.567257,219,726,15657,21,3294,33411
883,67,1992,439,392,205,1716,32713,12743,2.567135,234,784,15921,20,3178,34429
884,67,1993,417,467,202,1773,33825,13287,2.545721,215,954,16613,20,3326,35598
885,67,1994,419,590,235,2022,34884,13767,2.533885,184,1124,17165,19.8,3398,36906
886,67,1995,481,643,224,1856,36904,14316,2.577815,257,1597,17755,19.4,3439,38760
887,67,1996,406,514,250,2053,37651,14979,2.513586,156,788,19237,22.1,4258,39704
888,67,1997,469,465,253,2167,38151,15324,2.489624,216,398,19768,22.5,4444,40318
889,67,1998,420,514,232,2141,39032,15716,2.483584,188,667,20233,22.3,4517,41173
890,67,1999,425,401,249,2115,40642,15976,2.543941,176,1408,20747,23,4771,42757
891,67,2000,437,105,241,1825,42753,17602,2.428871719,196,1625,21117,16.64535682,3515,44578
892,67,2001,475,421,218,1828,43817,18067,2.425250457,257,810,21728,16.8492268,3661,45645
893,67,2002,458,537,246,1841,44248,18288,2.419510061,212,232,22253,17.81782232,3965,46089
894,67,2003,479,501,271,1841,44606,18475,2.414397835,208,150,22632,18.36779781,4157,46447
895,67,2004,516,737,269,1831,45095,18728,2.407891927,247,232,23259,19.48063115,4531,46926
896,67,2005,501,732,245,1839,45874,19094,2.402534828,256,531,23858,19.96814486,4764,47713
897,67,2006,564,873,302,1832,46576,19423,2.397981774,262,433,24583,20.99011512,5160,48408
898,67,2007,597,690,280,1838,47308,19758,2.3943719,317,421,25160,21.47058824,5402,49146
899,67,2008,606,692,277,1928,48145,20154,2.38885581,329,598,25719,21.63769976,5565,50073
900,67,2009,593,336,275,1910,48849,20488,2.384273721,318,368,25813,20.62914036,5325,50759
901,69,1985,2785,2619,962,8066,162658,63873,2.546585,1823,2437,72762,12.2,8889,170724
902,69,1986,2784,1937,1085,8337,166643,65821,2.53176,1699,2557,75415,12.7,9594,174980
903,69,1987,2660,1536,1015,8517,169634,67423,2.515966,1645,1526,77385,12.9,9962,178151
904,69,1988,2773,1277,992,8275,171945,68770,2.500291,1781,288,78981,12.9,10211,180220
905,69,1989,2665,1063,1042,8572,175026,70505,2.482462,1623,1755,80242,12.1,9737,183598
906,69,1990,2769,1210,1024,6524,180557,70472,2.56211,1745,1738,77811,9.4,7339,187081
907,69,1991,2699,1517,1090,6799,186743,72906,2.561422,1609,4852,79021,7.7,6115,193542
908,69,1992,2785,1905,1169,7077,192589,75342,2.556197,1616,4508,80538,6.5,5196,199666
909,69,1993,2643,2610,1132,7141,199703,77339,2.582177,1511,5667,82443,6.2,5104,206844
910,69,1994,2793,3170,1144,7387,207549,79859,2.598943,1649,6443,85053,6.1,5194,214936
911,69,1995,2779,2797,1262,7640,213982,82061,2.607597,1517,5169,88223,7,6162,221622
912,69,1996,2821,3491,1246,7998,219250,83997,2.610212,1575,4051,91020,7.7,7023,227248
913,69,1997,2784,2776,1302,8353,224443,86334,2.599706,1482,4066,94645,8.8,8311,232796
914,69,1998,2843,3222,1332,8066,231014,88543,2.60906,1511,4773,97421,9.1,8878,239080
915,69,1999,2993,3591,1432,7779,238377,91039,2.618405,1561,5515,100714,9.6,9675,246156
916,69,2000,3228,866,1431,7120,245968,97905,2.512312956,1797,5133,106267,7.86885863,8362,253088
917,69,2001,3311,3464,1523,7120,253791,101432,2.502080211,1788,6035,109883,7.690907602,8451,260911
918,69,2002,3289,3628,1516,7120,259051,103935,2.49243277,1773,3487,113808,8.675137073,9873,266171
