"id","area_code","area_name","gender","age_group","population_year","laborforce","cni_pop_16pl"
12334,53,"Hinsdale","Male","65 and over",2022,53.19,109.46
12335,53,"Hinsdale","Female","16 to 19",2023,7.98,28.04
12336,53,"Hinsdale","Male","16 to 19",2023,13.94,33.99
12337,53,"Hinsdale","Female","20 to 24",2023,22,27.66
12338,53,"Hinsdale","Male","20 to 24",2023,28.41,31.84
12339,53,"Hinsdale","Female","25 to 34",2023,42.94,50.98
12340,53,"Hinsdale","Male","25 to 34",2023,60.73,65.16
12341,53,"Hinsdale","Female","35 to 44",2023,71.83,84.74
12342,53,"Hinsdale","Male","35 to 44",2023,72.65,73.08
12343,53,"Hinsdale","Female","45 to 54",2023,48.51,57.79
12344,53,"Hinsdale","Male","45 to 54",2023,51.08,55.45
12345,53,"Hinsdale","Female","55 to 64",2023,43.89,57.34
12346,53,"Hinsdale","Male","55 to 64",2023,53.14,61.93
12347,53,"Hinsdale","Female","65 and over",2023,31.29,110.16
12348,53,"Hinsdale","Male","65 and over",2023,51.89,107.38
12349,53,"Hinsdale","Female","16 to 19",2024,9.69,34.07
12350,53,"Hinsdale","Male","16 to 19",2024,13.02,31.79
12351,53,"Hinsdale","Female","20 to 24",2024,22.09,27.79
12352,53,"Hinsdale","Male","20 to 24",2024,29.76,33.37
12353,53,"Hinsdale","Female","25 to 34",2024,45.82,54.43
12354,53,"Hinsdale","Male","25 to 34",2024,64.07,68.77
12355,53,"Hinsdale","Female","35 to 44",2024,74.85,88.29
12356,53,"Hinsdale","Male","35 to 44",2024,75.22,75.68
12357,53,"Hinsdale","Female","45 to 54",2024,51.41,61.26
12358,53,"Hinsdale","Male","45 to 54",2024,51.63,56.04
12359,53,"Hinsdale","Female","55 to 64",2024,40.29,52.72
12360,53,"Hinsdale","Male","55 to 64",2024,53.02,61.8
12361,53,"Hinsdale","Female","65 and over",2024,31.58,111.99
12362,53,"Hinsdale","Male","65 and over",2024,51.01,106.13
12363,53,"Hinsdale","Female","16 to 19",2025,9.61,33.83
12364,53,"Hinsdale","Male","16 to 19",2025,12.52,30.58
12365,53,"Hinsdale","Female","20 to 24",2025,22.63,28.49
12366,53,"Hinsdale","Male","20 to 24",2025,29.26,32.82
12367,53,"Hinsdale","Female","25 to 34",2025,48.79,58.01
12368,53,"Hinsdale","Male","25 to 34",2025,66.23,71.12
12369,53,"Hinsdale","Female","35 to 44",2025,77.21,91.06
12370,53,"Hinsdale","Male","35 to 44",2025,79.89,80.39
12371,53,"Hinsdale","Female","45 to 54",2025,53.59,63.87
12372,53,"Hinsdale","Male","45 to 54",2025,52.39,56.86
12373,53,"Hinsdale","Female","55 to 64",2025,39.27,51.47
12374,53,"Hinsdale","Male","55 to 64",2025,54.51,63.55
12375,53,"Hinsdale","Female","65 and over",2025,30.99,110.73
12376,53,"Hinsdale","Male","65 and over",2025,49.84,104.26
12377,53,"Hinsdale","Female","16 to 19",2026,9.22,32.53
12378,53,"Hinsdale","Male","16 to 19",2026,13.38,32.72
12379,53,"Hinsdale","Female","20 to 24",2026,25.09,31.61
12380,53,"Hinsdale","Male","20 to 24",2026,31.99,35.89
12381,53,"Hinsdale","Female","25 to 34",2026,51.6,61.4
12382,53,"Hinsdale","Male","25 to 34",2026,68.55,73.64
12383,53,"Hinsdale","Female","35 to 44",2026,77.02,90.82
12384,53,"Hinsdale","Male","35 to 44",2026,84.07,84.62
12385,53,"Hinsdale","Female","45 to 54",2026,55.09,65.68
12386,53,"Hinsdale","Male","45 to 54",2026,54.11,58.72
12387,53,"Hinsdale","Female","55 to 64",2026,37.62,49.38
12388,53,"Hinsdale","Male","55 to 64",2026,52.76,61.52
12389,53,"Hinsdale","Female","65 and over",2026,31.49,113.38
12390,53,"Hinsdale","Male","65 and over",2026,48.65,102.34
12391,53,"Hinsdale","Female","16 to 19",2027,8.71,30.76
12392,53,"Hinsdale","Male","16 to 19",2027,12.08,29.56
12393,53,"Hinsdale","Female","20 to 24",2027,25.87,32.61
12394,53,"Hinsdale","Male","20 to 24",2027,34.85,39.1
12395,53,"Hinsdale","Female","25 to 34",2027,55.21,65.74
12396,53,"Hinsdale","Male","25 to 34",2027,71.23,76.55
12397,53,"Hinsdale","Female","35 to 44",2027,76.67,90.4
12398,53,"Hinsdale","Male","35 to 44",2027,86.31,86.89
12399,53,"Hinsdale","Female","45 to 54",2027,56.86,67.81
12400,53,"Hinsdale","Male","45 to 54",2027,59.7,64.77
12401,53,"Hinsdale","Female","55 to 64",2027,38.73,50.92
12402,53,"Hinsdale","Male","55 to 64",2027,48.23,56.24
12403,53,"Hinsdale","Female","65 and over",2027,31.36,113.77
12404,53,"Hinsdale","Male","65 and over",2027,48.33,102.24
12405,53,"Hinsdale","Female","16 to 19",2028,7.15,25.32
12406,53,"Hinsdale","Male","16 to 19",2028,12.39,30.36
12407,53,"Hinsdale","Female","20 to 24",2028,29.94,37.77
12408,53,"Hinsdale","Male","20 to 24",2028,32.55,36.54
12409,53,"Hinsdale","Female","25 to 34",2028,57.01,67.94
12410,53,"Hinsdale","Male","25 to 34",2028,72.64,78.1
12411,53,"Hinsdale","Female","35 to 44",2028,75.36,88.84
12412,53,"Hinsdale","Male","35 to 44",2028,86.68,87.29
12413,53,"Hinsdale","Female","45 to 54",2028,59.19,70.61
12414,53,"Hinsdale","Male","45 to 54",2028,64.05,69.49
12415,53,"Hinsdale","Female","55 to 64",2028,39.43,51.92
12416,53,"Hinsdale","Male","55 to 64",2028,44.7,52.13
12417,53,"Hinsdale","Female","65 and over",2028,30.74,112.38
12418,53,"Hinsdale","Male","65 and over",2028,48.33,102.8
12419,53,"Hinsdale","Female","16 to 19",2029,7.53,26.69
12420,53,"Hinsdale","Male","16 to 19",2029,12.55,30.77
12421,53,"Hinsdale","Female","20 to 24",2029,29.3,36.99
12422,53,"Hinsdale","Male","20 to 24",2029,32.13,36.07
12423,53,"Hinsdale","Female","25 to 34",2029,60.67,72.36
12424,53,"Hinsdale","Male","25 to 34",2029,76.68,82.48
12425,53,"Hinsdale","Female","35 to 44",2029,74.59,87.92
12426,53,"Hinsdale","Male","35 to 44",2029,87.45,88.08
12427,53,"Hinsdale","Female","45 to 54",2029,63.75,76.06
12428,53,"Hinsdale","Male","45 to 54",2029,67.22,72.92
12429,53,"Hinsdale","Female","55 to 64",2029,37.96,50.05
12430,53,"Hinsdale","Male","55 to 64",2029,43.94,51.25
12431,53,"Hinsdale","Female","65 and over",2029,30.8,113.46
12432,53,"Hinsdale","Male","65 and over",2029,48.03,102.75
12433,53,"Hinsdale","Female","16 to 19",2030,7.66,27.2
12434,53,"Hinsdale","Male","16 to 19",2030,11.34,27.82
12435,53,"Hinsdale","Female","20 to 24",2030,30.02,37.92
12436,53,"Hinsdale","Male","20 to 24",2030,34.89,39.18
12437,53,"Hinsdale","Female","25 to 34",2030,63.3,75.55
12438,53,"Hinsdale","Male","25 to 34",2030,79.6,85.65
12439,53,"Hinsdale","Female","35 to 44",2030,73.44,86.56
12440,53,"Hinsdale","Male","35 to 44",2030,90.43,91.1
12441,53,"Hinsdale","Female","45 to 54",2030,67.63,80.7
12442,53,"Hinsdale","Male","45 to 54",2030,67.85,73.6
12443,53,"Hinsdale","Female","55 to 64",2030,39.92,52.72
12444,53,"Hinsdale","Male","55 to 64",2030,45.68,53.3
12445,53,"Hinsdale","Female","65 and over",2030,30.2,112.14
12446,53,"Hinsdale","Male","65 and over",2030,47.34,101.85
12447,53,"Hinsdale","Female","16 to 19",2031,8.12,28.82
12448,53,"Hinsdale","Male","16 to 19",2031,12.01,29.49
12449,53,"Hinsdale","Female","20 to 24",2031,28.3,35.76
12450,53,"Hinsdale","Male","20 to 24",2031,32.37,36.36
12451,53,"Hinsdale","Female","25 to 34",2031,65.21,77.86
12452,53,"Hinsdale","Male","25 to 34",2031,81.69,87.94
12453,53,"Hinsdale","Female","35 to 44",2031,71.18,83.89
12454,53,"Hinsdale","Male","35 to 44",2031,90.45,91.11
12455,53,"Hinsdale","Female","45 to 54",2031,73.8,88.09
12456,53,"Hinsdale","Male","45 to 54",2031,70.98,77
12457,53,"Hinsdale","Female","55 to 64",2031,38.87,51.32
12458,53,"Hinsdale","Male","55 to 64",2031,46.86,54.64
12459,53,"Hinsdale","Female","65 and over",2031,30.67,113.84
12460,53,"Hinsdale","Male","65 and over",2031,47.21,101.7
12461,53,"Hinsdale","Female","16 to 19",2032,8.27,29.37
12462,53,"Hinsdale","Male","16 to 19",2032,12.23,30.07
12463,53,"Hinsdale","Female","20 to 24",2032,27.76,35.07
12464,53,"Hinsdale","Male","20 to 24",2032,30.55,34.33
12465,53,"Hinsdale","Female","25 to 34",2032,66.67,79.62
12466,53,"Hinsdale","Male","25 to 34",2032,83.31,89.7
12467,53,"Hinsdale","Female","35 to 44",2032,69.61,82.04
12468,53,"Hinsdale","Male","35 to 44",2032,89.11,89.75
12469,53,"Hinsdale","Female","45 to 54",2032,77.34,92.34
12470,53,"Hinsdale","Male","45 to 54",2032,76.52,83.02
12471,53,"Hinsdale","Female","55 to 64",2032,40.45,53.39
12472,53,"Hinsdale","Male","55 to 64",2032,47.17,54.97
12473,53,"Hinsdale","Female","65 and over",2032,30.41,112.81
12474,53,"Hinsdale","Male","65 and over",2032,46.74,100.82
12475,53,"Hinsdale","Female","16 to 19",2033,8.47,30.08
12476,53,"Hinsdale","Male","16 to 19",2033,12.52,30.81
12477,53,"Hinsdale","Female","20 to 24",2033,24.59,31.07
12478,53,"Hinsdale","Male","20 to 24",2033,31.38,35.27
12479,53,"Hinsdale","Female","25 to 34",2033,71.34,85.22
12480,53,"Hinsdale","Male","25 to 34",2033,81.4,87.68
12481,53,"Hinsdale","Female","35 to 44",2033,68.11,80.28
12482,53,"Hinsdale","Male","35 to 44",2033,93.66,94.33
12483,53,"Hinsdale","Female","45 to 54",2033,81.59,97.44
12484,53,"Hinsdale","Male","45 to 54",2033,79.57,86.34
12485,53,"Hinsdale","Female","55 to 64",2033,43.79,57.79
12486,53,"Hinsdale","Male","55 to 64",2033,47.36,55.16
12487,53,"Hinsdale","Female","65 and over",2033,29.38,108.94
12488,53,"Hinsdale","Male","65 and over",2033,45.61,98.5
12489,53,"Hinsdale","Female","16 to 19",2034,8.75,31.05
12490,53,"Hinsdale","Male","16 to 19",2034,12.93,31.83
12491,53,"Hinsdale","Female","20 to 24",2034,25.99,32.83
12492,53,"Hinsdale","Male","20 to 24",2034,32.34,36.37
12493,53,"Hinsdale","Female","25 to 34",2034,71.75,85.73
12494,53,"Hinsdale","Male","25 to 34",2034,83.16,89.6
12495,53,"Hinsdale","Female","35 to 44",2034,71.45,84.21
12496,53,"Hinsdale","Male","35 to 44",2034,97.79,98.48
12497,53,"Hinsdale","Female","45 to 54",2034,84.63,101.1
12498,53,"Hinsdale","Male","45 to 54",2034,82.07,89.06
12499,53,"Hinsdale","Female","55 to 64",2034,46.06,60.76
12500,53,"Hinsdale","Male","55 to 64",2034,48.05,55.93
12501,53,"Hinsdale","Female","65 and over",2034,28.68,106.32
12502,53,"Hinsdale","Male","65 and over",2034,45.05,97.41
12503,53,"Hinsdale","Female","16 to 19",2035,8.9,31.59
12504,53,"Hinsdale","Male","16 to 19",2035,13.15,32.4
12505,53,"Hinsdale","Female","20 to 24",2035,26.13,33.01
12506,53,"Hinsdale","Male","20 to 24",2035,30.1,33.85
12507,53,"Hinsdale","Female","25 to 34",2035,72.49,86.64
12508,53,"Hinsdale","Male","25 to 34",2035,83.99,90.52
12509,53,"Hinsdale","Female","35 to 44",2035,74.06,87.29
12510,53,"Hinsdale","Male","35 to 44",2035,99.6,100.28
12511,53,"Hinsdale","Female","45 to 54",2035,86.66,103.55
12512,53,"Hinsdale","Male","45 to 54",2035,86.09,93.44
12513,53,"Hinsdale","Female","55 to 64",2035,47.49,62.63
12514,53,"Hinsdale","Male","55 to 64",2035,48.89,56.87
12515,53,"Hinsdale","Female","65 and over",2035,27.93,103.48
12516,53,"Hinsdale","Male","65 and over",2035,44.79,96.98
12517,53,"Hinsdale","Female","16 to 19",2036,9.13,32.41
12518,53,"Hinsdale","Male","16 to 19",2036,13.48,33.25
12519,53,"Hinsdale","Female","20 to 24",2036,27.33,34.53
12520,53,"Hinsdale","Male","20 to 24",2036,31.48,35.42
12521,53,"Hinsdale","Female","25 to 34",2036,73.51,87.88
12522,53,"Hinsdale","Male","25 to 34",2036,84.51,91.11
12523,53,"Hinsdale","Female","35 to 44",2036,76.94,90.68
12524,53,"Hinsdale","Male","35 to 44",2036,102.16,102.85
12525,53,"Hinsdale","Female","45 to 54",2036,86.41,103.28
12526,53,"Hinsdale","Male","45 to 54",2036,89.84,97.51
12527,53,"Hinsdale","Female","55 to 64",2036,48.82,64.36
12528,53,"Hinsdale","Male","55 to 64",2036,50.13,58.28
12529,53,"Hinsdale","Female","65 and over",2036,27.86,103.18
12530,53,"Hinsdale","Male","65 and over",2036,43.25,93.79
12531,53,"Hinsdale","Female","16 to 19",2037,9.3,33.01
12532,53,"Hinsdale","Male","16 to 19",2037,13.73,33.89
12533,53,"Hinsdale","Female","20 to 24",2037,27.85,35.19
12534,53,"Hinsdale","Male","20 to 24",2037,32.09,36.11
12535,53,"Hinsdale","Female","25 to 34",2037,73.66,88.09
12536,53,"Hinsdale","Male","25 to 34",2037,85.39,92.09
12537,53,"Hinsdale","Female","35 to 44",2037,80.07,94.36
12538,53,"Hinsdale","Male","35 to 44",2037,104.41,105.1
12539,53,"Hinsdale","Female","45 to 54",2037,85.75,102.51
12540,53,"Hinsdale","Male","45 to 54",2037,91.51,99.34
12541,53,"Hinsdale","Female","55 to 64",2037,50.4,66.42
12542,53,"Hinsdale","Male","55 to 64",2037,54.38,63.19
12543,53,"Hinsdale","Female","65 and over",2037,28.02,103.72
12544,53,"Hinsdale","Male","65 and over",2037,41.16,89.37
12545,53,"Hinsdale","Female","16 to 19",2038,9.52,33.76
12546,53,"Hinsdale","Male","16 to 19",2038,14.03,34.67
12547,53,"Hinsdale","Female","20 to 24",2038,28.54,36.06
12548,53,"Hinsdale","Male","20 to 24",2038,32.89,37.02
12549,53,"Hinsdale","Female","25 to 34",2038,74.84,89.52
12550,53,"Hinsdale","Male","25 to 34",2038,85.51,92.24
12551,53,"Hinsdale","Female","35 to 44",2038,83.43,98.32
12552,53,"Hinsdale","Male","35 to 44",2038,107.67,108.37
12553,53,"Hinsdale","Female","45 to 54",2038,85.24,101.93
12554,53,"Hinsdale","Male","45 to 54",2038,92.81,100.76
12555,53,"Hinsdale","Female","55 to 64",2038,52.62,69.32
12556,53,"Hinsdale","Male","55 to 64",2038,58.25,67.64
12557,53,"Hinsdale","Female","65 and over",2038,27.75,102.69
12558,53,"Hinsdale","Male","65 and over",2038,39.92,86.78
12559,53,"Hinsdale","Female","16 to 19",2039,9.78,34.71
12560,53,"Hinsdale","Male","16 to 19",2039,14.42,35.67
12561,53,"Hinsdale","Female","20 to 24",2039,29.11,36.78
12562,53,"Hinsdale","Male","20 to 24",2039,33.55,37.77
12563,53,"Hinsdale","Female","25 to 34",2039,75.37,90.18
12564,53,"Hinsdale","Male","25 to 34",2039,85.55,92.32
12565,53,"Hinsdale","Female","35 to 44",2039,86.73,102.21
12566,53,"Hinsdale","Male","35 to 44",2039,111.5,112.21
12567,53,"Hinsdale","Female","45 to 54",2039,84.22,100.73
12568,53,"Hinsdale","Male","45 to 54",2039,93.24,101.24
12569,53,"Hinsdale","Female","55 to 64",2039,56.26,74.1
12570,53,"Hinsdale","Male","55 to 64",2039,60.87,70.65
12571,53,"Hinsdale","Female","65 and over",2039,27.29,100.93
12572,53,"Hinsdale","Male","65 and over",2039,39.52,86.03
12573,53,"Hinsdale","Female","16 to 19",2040,9.95,35.3
12574,53,"Hinsdale","Male","16 to 19",2040,14.66,36.28
12575,53,"Hinsdale","Female","20 to 24",2040,29.2,36.88
12576,53,"Hinsdale","Male","20 to 24",2040,33.64,37.89
12577,53,"Hinsdale","Female","25 to 34",2040,75.05,89.81
12578,53,"Hinsdale","Male","25 to 34",2040,84.05,90.73
12579,53,"Hinsdale","Female","35 to 44",2040,88.05,103.77
12580,53,"Hinsdale","Male","35 to 44",2040,112.98,113.69
12581,53,"Hinsdale","Female","45 to 54",2040,82.43,98.62
12582,53,"Hinsdale","Male","45 to 54",2040,95.16,103.34
12583,53,"Hinsdale","Female","55 to 64",2040,59.35,78.13
12584,53,"Hinsdale","Male","55 to 64",2040,61.3,71.11
12585,53,"Hinsdale","Female","65 and over",2040,27.28,100.84
12586,53,"Hinsdale","Male","65 and over",2040,39.81,86.78
12587,55,"Huerfano","Female","16 to 19",2010,77.58,159
12588,55,"Huerfano","Male","16 to 19",2010,85.62,178
12589,55,"Huerfano","Female","20 to 24",2010,98.35,135
12590,55,"Huerfano","Male","20 to 24",2010,95.11,109
12591,55,"Huerfano","Female","25 to 34",2010,199.39,239
12592,55,"Huerfano","Male","25 to 34",2010,218.21,259
12593,55,"Huerfano","Female","35 to 44",2010,234.2,280
12594,55,"Huerfano","Male","35 to 44",2010,298.38,301
12595,55,"Huerfano","Female","45 to 54",2010,412.6,542
12596,55,"Huerfano","Male","45 to 54",2010,439.43,500
12597,55,"Huerfano","Female","55 to 64",2010,406.35,643
12598,55,"Huerfano","Male","55 to 64",2010,460.11,641
12599,55,"Huerfano","Female","65 and over",2010,107.85,810.75
12600,55,"Huerfano","Male","65 and over",2010,154.75,737.49
12601,55,"Huerfano","Female","16 to 19",2011,67.74,143.35
12602,55,"Huerfano","Male","16 to 19",2011,77.45,165.28
12603,55,"Huerfano","Female","20 to 24",2011,97.49,135.2
12604,55,"Huerfano","Male","20 to 24",2011,98.38,113.81
12605,55,"Huerfano","Female","25 to 34",2011,182.82,219.43
12606,55,"Huerfano","Male","25 to 34",2011,196.61,234.4
12607,55,"Huerfano","Female","35 to 44",2011,217.74,261.01
12608,55,"Huerfano","Male","35 to 44",2011,283.76,286.24
12609,55,"Huerfano","Female","45 to 54",2011,382.97,502.42
12610,55,"Huerfano","Male","45 to 54",2011,422.24,480.44
12611,55,"Huerfano","Female","55 to 64",2011,412.49,646.27
12612,55,"Huerfano","Male","55 to 64",2011,452.93,630.09
12613,55,"Huerfano","Female","65 and over",2011,116.28,843.54
12614,55,"Huerfano","Male","65 and over",2011,162.32,756.46
12615,55,"Huerfano","Female","16 to 19",2012,62.28,136.2
12616,55,"Huerfano","Male","16 to 19",2012,67.63,148.23
12617,55,"Huerfano","Female","20 to 24",2012,104.03,144.91
12618,55,"Huerfano","Male","20 to 24",2012,114.06,132.67
12619,55,"Huerfano","Female","25 to 34",2012,195.08,234.14
12620,55,"Huerfano","Male","25 to 34",2012,207.33,247.73
12621,55,"Huerfano","Female","35 to 44",2012,219.07,262.96
12622,55,"Huerfano","Male","35 to 44",2012,278,280.44
12623,55,"Huerfano","Female","45 to 54",2012,359.58,472.36
12624,55,"Huerfano","Male","45 to 54",2012,414.43,472.09
12625,55,"Huerfano","Female","55 to 64",2012,413.78,639.87
12626,55,"Huerfano","Male","55 to 64",2012,442.46,612.91
12627,55,"Huerfano","Female","65 and over",2012,126.87,877.38
12628,55,"Huerfano","Male","65 and over",2012,172.74,780.84
12629,55,"Huerfano","Female","16 to 19",2013,57.08,128.76
12630,55,"Huerfano","Male","16 to 19",2013,54.38,121.79
12631,55,"Huerfano","Female","20 to 24",2013,107.06,150.02
12632,55,"Huerfano","Male","20 to 24",2013,133.98,156.7
12633,55,"Huerfano","Female","25 to 34",2013,209.88,251.9
12634,55,"Huerfano","Male","25 to 34",2013,211.71,253.82
12635,55,"Huerfano","Female","35 to 44",2013,224.35,269.65
12636,55,"Huerfano","Male","35 to 44",2013,274.01,276.41
12637,55,"Huerfano","Female","45 to 54",2013,337.1,442.83
12638,55,"Huerfano","Male","45 to 54",2013,409.22,467.23
12639,55,"Huerfano","Female","55 to 64",2013,419.71,641.75
12640,55,"Huerfano","Male","55 to 64",2013,418.31,577.81
12641,55,"Huerfano","Female","65 and over",2013,136.66,902.97
12642,55,"Huerfano","Male","65 and over",2013,185.87,819.08
12643,55,"Huerfano","Female","16 to 19",2014,54.09,125.97
12644,55,"Huerfano","Male","16 to 19",2014,47.62,108.99
12645,55,"Huerfano","Female","20 to 24",2014,115.18,162.62
12646,55,"Huerfano","Male","20 to 24",2014,149.45,175.99
12647,55,"Huerfano","Female","25 to 34",2014,213.69,256.82
12648,55,"Huerfano","Male","25 to 34",2014,214.47,258
12649,55,"Huerfano","Female","35 to 44",2014,226.3,272.73
12650,55,"Huerfano","Male","35 to 44",2014,275.42,277.83
12651,55,"Huerfano","Female","45 to 54",2014,328.14,431.06
12652,55,"Huerfano","Male","45 to 54",2014,389.65,445.41
12653,55,"Huerfano","Female","55 to 64",2014,411.68,622.48
12654,55,"Huerfano","Male","55 to 64",2014,412.78,569.37
12655,55,"Huerfano","Female","65 and over",2014,147.65,939.69
12656,55,"Huerfano","Male","65 and over",2014,196.57,848.48
12657,55,"Huerfano","Female","16 to 19",2015,53.86,130.09
12658,55,"Huerfano","Male","16 to 19",2015,43.8,102.85
12659,55,"Huerfano","Female","20 to 24",2015,116.47,166.19
12660,55,"Huerfano","Male","20 to 24",2015,155.05,184.11
12661,55,"Huerfano","Female","25 to 34",2015,224.84,270.23
12662,55,"Huerfano","Male","25 to 34",2015,224.21,270.63
12663,55,"Huerfano","Female","35 to 44",2015,238.79,288.16
12664,55,"Huerfano","Male","35 to 44",2015,293.19,295.75
12665,55,"Huerfano","Female","45 to 54",2015,305.64,401.49
12666,55,"Huerfano","Male","45 to 54",2015,360.08,412.08
12667,55,"Huerfano","Female","55 to 64",2015,417.39,624.18
12668,55,"Huerfano","Male","55 to 64",2015,410.28,564.32
12669,55,"Huerfano","Female","65 and over",2015,157.65,967.71
12670,55,"Huerfano","Male","65 and over",2015,208.2,877.11
12671,55,"Huerfano","Female","16 to 19",2016,54.44,136.08
12672,55,"Huerfano","Male","16 to 19",2016,43.71,105.35
12673,55,"Huerfano","Female","20 to 24",2016,113.47,163.65
12674,55,"Huerfano","Male","20 to 24",2016,149.72,179.03
12675,55,"Huerfano","Female","25 to 34",2016,246.88,296.72
12676,55,"Huerfano","Male","25 to 34",2016,241.04,291.94
12677,55,"Huerfano","Female","35 to 44",2016,249.96,302.05
12678,55,"Huerfano","Male","35 to 44",2016,306.46,309.14
12679,55,"Huerfano","Female","45 to 54",2016,286.96,376.96
12680,55,"Huerfano","Male","45 to 54",2016,343.28,392.86
12681,55,"Huerfano","Female","55 to 64",2016,422.66,626.16
12682,55,"Huerfano","Male","55 to 64",2016,402.18,553.18
12683,55,"Huerfano","Female","65 and over",2016,166.96,989.68
12684,55,"Huerfano","Male","65 and over",2016,218.69,903.23
12685,55,"Huerfano","Female","16 to 19",2017,50.85,132.16
12686,55,"Huerfano","Male","16 to 19",2017,48.02,118.92
12687,55,"Huerfano","Female","20 to 24",2017,112.1,163.19
12688,55,"Huerfano","Male","20 to 24",2017,134.55,162.03
12689,55,"Huerfano","Female","25 to 34",2017,271.06,326.22
12690,55,"Huerfano","Male","25 to 34",2017,265.12,322.21
12691,55,"Huerfano","Female","35 to 44",2017,258.05,312.24
12692,55,"Huerfano","Male","35 to 44",2017,320.51,323.67
12693,55,"Huerfano","Female","45 to 54",2017,271.34,356.44
12694,55,"Huerfano","Male","45 to 54",2017,328.82,376.74
12695,55,"Huerfano","Female","55 to 64",2017,422.27,619.79
12696,55,"Huerfano","Male","55 to 64",2017,384.74,528.44
12697,55,"Huerfano","Female","65 and over",2017,175.56,1017.44
12698,55,"Huerfano","Male","65 and over",2017,229.21,935.67
12699,55,"Huerfano","Female","16 to 19",2018,48.34,129.87
12700,55,"Huerfano","Male","16 to 19",2018,50.2,126.9
12701,55,"Huerfano","Female","20 to 24",2018,109.27,160.57
12702,55,"Huerfano","Male","20 to 24",2018,125.62,152.35
12703,55,"Huerfano","Female","25 to 34",2018,296.95,357.37
12704,55,"Huerfano","Male","25 to 34",2018,285.38,347.63
12705,55,"Huerfano","Female","35 to 44",2018,262.61,318.19
12706,55,"Huerfano","Male","35 to 44",2018,337.28,340.6
12707,55,"Huerfano","Female","45 to 54",2018,258.68,339.81
12708,55,"Huerfano","Male","45 to 54",2018,325.43,373.29
12709,55,"Huerfano","Female","55 to 64",2018,418.14,609.04
12710,55,"Huerfano","Male","55 to 64",2018,375.05,514.41
12711,55,"Huerfano","Female","65 and over",2018,185.22,1049.96
12712,55,"Huerfano","Male","65 and over",2018,234.56,946.51
12713,55,"Huerfano","Female","16 to 19",2019,47.76,131.76
12714,55,"Huerfano","Male","16 to 19",2019,52.72,135.15
12715,55,"Huerfano","Female","20 to 24",2019,106.37,158.03
12716,55,"Huerfano","Male","20 to 24",2019,114.78,140.2
12717,55,"Huerfano","Female","25 to 34",2019,316.02,380.83
12718,55,"Huerfano","Male","25 to 34",2019,302.07,369.22
12719,55,"Huerfano","Female","35 to 44",2019,278.06,337.36
12720,55,"Huerfano","Male","35 to 44",2019,357.02,360.54
12721,55,"Huerfano","Female","45 to 54",2019,251.78,330.74
12722,55,"Huerfano","Male","45 to 54",2019,311.26,357.04
12723,55,"Huerfano","Female","55 to 64",2019,400.61,578.21
12724,55,"Huerfano","Male","55 to 64",2019,368.21,505.03
12725,55,"Huerfano","Female","65 and over",2019,196.61,1084.87
12726,55,"Huerfano","Male","65 and over",2019,241.7,964.23
12727,55,"Huerfano","Female","16 to 19",2020,44.75,127.38
12728,55,"Huerfano","Male","16 to 19",2020,54.08,140.65
12729,55,"Huerfano","Female","20 to 24",2020,109.12,164.2
12730,55,"Huerfano","Male","20 to 24",2020,113.1,139.14
12731,55,"Huerfano","Female","25 to 34",2020,325.9,393.27
12732,55,"Huerfano","Male","25 to 34",2020,312.71,383.11
12733,55,"Huerfano","Female","35 to 44",2020,295.51,359.02
12734,55,"Huerfano","Male","35 to 44",2020,375.96,380.08
12735,55,"Huerfano","Female","45 to 54",2020,252.42,331.58
12736,55,"Huerfano","Male","45 to 54",2020,307.89,353.58
12737,55,"Huerfano","Female","55 to 64",2020,383.66,548.76
12738,55,"Huerfano","Male","55 to 64",2020,364.15,499.46
12739,55,"Huerfano","Female","65 and over",2020,205.66,1111.18
12740,55,"Huerfano","Male","65 and over",2020,244.96,966.28
12741,55,"Huerfano","Female","16 to 19",2021,43.77,124.79
12742,55,"Huerfano","Male","16 to 19",2021,55.14,143.53
12743,55,"Huerfano","Female","20 to 24",2021,108.35,163.16
12744,55,"Huerfano","Male","20 to 24",2021,117.43,144.51
12745,55,"Huerfano","Female","25 to 34",2021,337.31,407.36
12746,55,"Huerfano","Male","25 to 34",2021,325.55,399.01
12747,55,"Huerfano","Female","35 to 44",2021,310.63,377.34
12748,55,"Huerfano","Male","35 to 44",2021,389.25,393.61
12749,55,"Huerfano","Female","45 to 54",2021,253.06,332.52
12750,55,"Huerfano","Male","45 to 54",2021,313.45,359.92
12751,55,"Huerfano","Female","55 to 64",2021,360.39,516.27
12752,55,"Huerfano","Male","55 to 64",2021,354.77,486.67
12753,55,"Huerfano","Female","65 and over",2021,210.1,1143.45
12754,55,"Huerfano","Male","65 and over",2021,243.51,965.73
12755,55,"Huerfano","Female","16 to 19",2022,41.89,119.62
12756,55,"Huerfano","Male","16 to 19",2022,52.84,137.65
12757,55,"Huerfano","Female","20 to 24",2022,107.78,162.4
12758,55,"Huerfano","Male","20 to 24",2022,128.05,157.62
12759,55,"Huerfano","Female","25 to 34",2022,346.19,418.41
12760,55,"Huerfano","Male","25 to 34",2022,328.65,402.97
12761,55,"Huerfano","Female","35 to 44",2022,328.55,399.05
12762,55,"Huerfano","Male","35 to 44",2022,409.47,414.15
12763,55,"Huerfano","Female","45 to 54",2022,257.46,338.38
12764,55,"Huerfano","Male","45 to 54",2022,312.3,358.56
