"COUNTY","CFIPS","YEAR","AGE","GENDER","Labor Force","Universe","Participation Rate",
"Douglas County","35","2014","55 to 64","","28,265.63","37,060.14","76.27",
"Douglas County","35","2014","65 and over","","6,504.79","28,663.48","22.69",
"Douglas County","35","2015","16 to 19","","8,476.21","20,554.57","41.24",
"Douglas County","35","2015","20 to 24","","17,025.42","21,150.93","80.49",
"Douglas County","35","2015","25 to 34","","25,306.97","28,409.77","89.08",
"Douglas County","35","2015","35 to 44","","40,854.74","46,040.92","88.74",
"Douglas County","35","2015","45 to 54","","47,203.98","53,523.87","88.19",
"Douglas County","35","2015","55 to 64","","29,812.81","38,824.87","76.79",
"Douglas County","35","2015","65 and over","","7,203.75","30,846.48","23.35",
"Douglas County","35","2016","16 to 19","","8,544.9","21,353.95","40.02",
"Douglas County","35","2016","20 to 24","","19,018.62","23,842.27","79.77",
"Douglas County","35","2016","25 to 34","","25,468.72","28,618.04","89.00",
"Douglas County","35","2016","35 to 44","","39,294.3","44,326.68","88.65",
"Douglas County","35","2016","45 to 54","","48,118.84","54,566.59","88.18",
"Douglas County","35","2016","55 to 64","","31,362.64","40,654.97","77.14",
"Douglas County","35","2016","65 and over","","7,925.08","33,066.21","23.97",
"Douglas County","35","2017","16 to 19","","8,572.77","22,133.56","38.73",
"Douglas County","35","2017","20 to 24","","20,139.33","25,463.06","79.09",
"Douglas County","35","2017","25 to 34","","26,923.24","30,294.21","88.87",
"Douglas County","35","2017","35 to 44","","38,157.13","43,114.14","88.50",
"Douglas County","35","2017","45 to 54","","48,515.74","55,051.72","88.13",
"Douglas County","35","2017","55 to 64","","32,912.28","42,441.96","77.55",
"Douglas County","35","2017","65 and over","","8,619.14","35,395.15","24.35",
"Douglas County","35","2018","16 to 19","","8,599.05","22,796.05","37.72",
"Douglas County","35","2018","20 to 24","","20,711.9","26,402.7","78.45",
"Douglas County","35","2018","25 to 34","","29,340.85","33,046.49","88.79",
"Douglas County","35","2018","35 to 44","","37,357.35","42,235.6","88.45",
"Douglas County","35","2018","45 to 54","","48,592.46","55,182.32","88.06",
"Douglas County","35","2018","55 to 64","","34,435.25","44,209.22","77.89",
"Douglas County","35","2018","65 and over","","9,356.65","37,814.82","24.74",
"Eagle County","37","2010","16 to 19","","916.16","2,239","40.92",
"Eagle County","37","2010","20 to 24","","2,733.06","3,330","82.07",
"Eagle County","37","2010","25 to 34","","7,898.74","9,734","81.15",
"Eagle County","37","2010","35 to 44","","7,499.14","9,019","83.15",
"Eagle County","37","2010","45 to 54","","5,992.81","7,597","78.88",
"Eagle County","37","2010","55 to 64","","3,849.97","5,591","68.86",
"Eagle County","37","2010","65 and over","","834.04","3,005","27.76",
"Eagle County","37","2011","16 to 19","","911.01","2,296.21","39.67",
"Eagle County","37","2011","20 to 24","","2,163.05","2,659.86","81.32",
"Eagle County","37","2011","25 to 34","","7,684.1","9,495.68","80.92",
"Eagle County","37","2011","35 to 44","","7,493.99","9,019.43","83.09",
"Eagle County","37","2011","45 to 54","","6,028.94","7,641.29","78.90",
"Eagle County","37","2011","55 to 64","","4,059","5,861.79","69.25",
"Eagle County","37","2011","65 and over","","952.9","3,342.33","28.51",
"Eagle County","37","2012","16 to 19","","927.2","2,406.2","38.53",
"Eagle County","37","2012","20 to 24","","2,015.42","2,492.11","80.87",
"Eagle County","37","2012","25 to 34","","7,833.99","9,696.24","80.79",
"Eagle County","37","2012","35 to 44","","7,723.58","9,299.53","83.05",
"Eagle County","37","2012","45 to 54","","6,161.08","7,819.3","78.79",
"Eagle County","37","2012","55 to 64","","4,251.31","6,088.66","69.82",
"Eagle County","37","2012","65 and over","","1,131.31","3,841.61","29.45",
"Eagle County","37","2013","16 to 19","","932.19","2,487.99","37.47",
"Eagle County","37","2013","20 to 24","","2,002.58","2,494.53","80.28",
"Eagle County","37","2013","25 to 34","","7,828.56","9,707.55","80.64",
"Eagle County","37","2013","35 to 44","","7,986.4","9,623.21","82.99",
"Eagle County","37","2013","45 to 54","","6,297.33","7,999.46","78.72",
"Eagle County","37","2013","55 to 64","","4,464.28","6,354.24","70.26",
"Eagle County","37","2013","65 and over","","1,300.53","4,288.97","30.32",
"Eagle County","37","2014","16 to 19","","945.69","2,598.28","36.40",
"Eagle County","37","2014","20 to 24","","2,052.4","2,578.91","79.58",
"Eagle County","37","2014","25 to 34","","7,726.88","9,603.93","80.46",
"Eagle County","37","2014","35 to 44","","8,184.98","9,878.29","82.86",
"Eagle County","37","2014","45 to 54","","6,454.29","8,202.98","78.68",
"Eagle County","37","2014","55 to 64","","4,660.75","6,594.97","70.67",
"Eagle County","37","2014","65 and over","","1,479.88","4,760.74","31.09",
"Eagle County","37","2015","16 to 19","","965.11","2,736.44","35.27",
"Eagle County","37","2015","20 to 24","","2,140.72","2,719.31","78.72",
"Eagle County","37","2015","25 to 34","","7,492.13","9,330.01","80.30",
"Eagle County","37","2015","35 to 44","","8,430.91","10,181.86","82.80",
"Eagle County","37","2015","45 to 54","","6,747.79","8,579.4","78.65",
"Eagle County","37","2015","55 to 64","","4,836.53","6,802.28","71.10",
"Eagle County","37","2015","65 and over","","1,670.98","5,226.79","31.97",
"Eagle County","37","2016","16 to 19","","983.13","2,873.74","34.21",
"Eagle County","37","2016","20 to 24","","2,283.78","2,927.57","78.01",
"Eagle County","37","2016","25 to 34","","7,200.07","8,985.17","80.13",
"Eagle County","37","2016","35 to 44","","8,705.01","10,517.68","82.77",
"Eagle County","37","2016","45 to 54","","7,029.42","8,935.68","78.67",
"Eagle County","37","2016","55 to 64","","5,034.47","7,057.28","71.34",
"Eagle County","37","2016","65 and over","","1,861.95","5,679.53","32.78",
"Eagle County","37","2017","16 to 19","","1,003.1","3,022.88","33.18",
"Eagle County","37","2017","20 to 24","","2,331.95","3,015.67","77.33",
"Eagle County","37","2017","25 to 34","","6,994.86","8,752.51","79.92",
"Eagle County","37","2017","35 to 44","","9,021.83","10,919.93","82.62",
"Eagle County","37","2017","45 to 54","","7,258.91","9,228.61","78.66",
"Eagle County","37","2017","55 to 64","","5,205.89","7,265.48","71.65",
"Eagle County","37","2017","65 and over","","2,050.66","6,165.42","33.26",
"Eagle County","37","2018","16 to 19","","1,025.94","3,163.88","32.43",
"Eagle County","37","2018","20 to 24","","2,382.36","3,108.7","76.64",
"Eagle County","37","2018","25 to 34","","6,805.5","8,528.92","79.79",
"Eagle County","37","2018","35 to 44","","9,400.59","11,391.4","82.52",
"Eagle County","37","2018","45 to 54","","7,426.88","9,443.38","78.65",
"Eagle County","37","2018","55 to 64","","5,342.82","7,428.71","71.92",
"Eagle County","37","2018","65 and over","","2,260.49","6,694.86","33.76",
"Elbert County","39","2010","16 to 19","","679.47","1,389","48.92",
"Elbert County","39","2010","20 to 24","","643.14","791","81.31",
"Elbert County","39","2010","25 to 34","","1,357.31","1,628","83.37",
"Elbert County","39","2010","35 to 44","","2,639.56","3,191","82.72",
"Elbert County","39","2010","45 to 54","","4,369.95","5,055","86.45",
"Elbert County","39","2010","55 to 64","","2,674.67","3,789","70.59",
"Elbert County","39","2010","65 and over","","543.82","2,219.8","24.50",
"Elbert County","39","2011","16 to 19","","710.24","1,491.55","47.62",
"Elbert County","39","2011","20 to 24","","683.19","847.87","80.58",
"Elbert County","39","2011","25 to 34","","1,294.3","1,557.78","83.09",
"Elbert County","39","2011","35 to 44","","2,467.97","2,987.12","82.62",
"Elbert County","39","2011","45 to 54","","4,349.43","5,028.58","86.49",
"Elbert County","39","2011","55 to 64","","2,821.47","3,977.27","70.94",
"Elbert County","39","2011","65 and over","","608.38","2,416.59","25.18",
"Elbert County","39","2012","16 to 19","","696.24","1,504.9","46.26",
"Elbert County","39","2012","20 to 24","","836.57","1,043.09","80.20",
"Elbert County","39","2012","25 to 34","","1,331.17","1,602.67","83.06",
"Elbert County","39","2012","35 to 44","","2,331.54","2,826.73","82.48",
"Elbert County","39","2012","45 to 54","","4,268.31","4,939.3","86.42",
"Elbert County","39","2012","55 to 64","","2,932.14","4,100.19","71.51",
"Elbert County","39","2012","65 and over","","696.29","2,671.22","26.07",
"Elbert County","39","2013","16 to 19","","655.3","1,452.76","45.11",
"Elbert County","39","2013","20 to 24","","1,023.84","1,283.82","79.75",
"Elbert County","39","2013","25 to 34","","1,458.71","1,758.47","82.95",
"Elbert County","39","2013","35 to 44","","2,291.93","2,780.02","82.44",
"Elbert County","39","2013","45 to 54","","4,153.58","4,812.92","86.30",
"Elbert County","39","2013","55 to 64","","3,085.25","4,286.43","71.98",
"Elbert County","39","2013","65 and over","","782.78","2,914.19","26.86",
"Elbert County","39","2014","16 to 19","","627.64","1,430.85","43.86",
"Elbert County","39","2014","20 to 24","","1,189.52","1,502.68","79.16",
"Elbert County","39","2014","25 to 34","","1,658.42","2,002.1","82.83",
"Elbert County","39","2014","35 to 44","","2,267.15","2,751.61","82.39",
"Elbert County","39","2014","45 to 54","","4,068.23","4,718.86","86.21",
"Elbert County","39","2014","55 to 64","","3,235.42","4,468.38","72.41",
"Elbert County","39","2014","65 and over","","868.12","3,157.87","27.49",
"Elbert County","39","2015","16 to 19","","611.83","1,440.65","42.47",
"Elbert County","39","2015","20 to 24","","1,375.26","1,757.17","78.27",
"Elbert County","39","2015","25 to 34","","1,987.31","2,403.04","82.70",
"Elbert County","39","2015","35 to 44","","2,367.01","2,872.29","82.41",
"Elbert County","39","2015","45 to 54","","4,007.76","4,651.14","86.17",
"Elbert County","39","2015","55 to 64","","3,391.05","4,652.72","72.88",
"Elbert County","39","2015","65 and over","","965.02","3,425.71","28.17",
"Elbert County","39","2016","16 to 19","","601.21","1,458.38","41.22",
"Elbert County","39","2016","20 to 24","","1,542.35","1,989.59","77.52",
"Elbert County","39","2016","25 to 34","","2,404.23","2,912.22","82.56",
"Elbert County","39","2016","35 to 44","","2,529.55","3,069.53","82.41",
"Elbert County","39","2016","45 to 54","","3,946.96","4,581.74","86.15",
"Elbert County","39","2016","55 to 64","","3,540.07","4,834.97","73.22",
"Elbert County","39","2016","65 and over","","1,073.79","3,727.79","28.81",
"Elbert County","39","2017","16 to 19","","616.17","1,545.16","39.88",
"Elbert County","39","2017","20 to 24","","1,607.02","2,092.38","76.80",
"Elbert County","39","2017","25 to 34","","2,923.28","3,547.9","82.39",
"Elbert County","39","2017","35 to 44","","2,770.02","3,364.1","82.34",
"Elbert County","39","2017","45 to 54","","3,912.1","4,543.89","86.10",
"Elbert County","39","2017","55 to 64","","3,649.16","4,958.85","73.59",
"Elbert County","39","2017","65 and over","","1,184.73","4,058.81","29.19",
"Elbert County","39","2018","16 to 19","","629","1,618.25","38.87",
"Elbert County","39","2018","20 to 24","","1,668.18","2,188.39","76.23",
"Elbert County","39","2018","25 to 34","","3,499.03","4,252.14","82.29",
"Elbert County","39","2018","35 to 44","","3,070.52","3,728.73","82.35",
"Elbert County","39","2018","45 to 54","","3,878.73","4,506.87","86.06",
"Elbert County","39","2018","55 to 64","","3,767.11","5,097.5","73.90",
"Elbert County","39","2018","65 and over","","1,299.16","4,396.48","29.55",
"El Paso County","41","2010","16 to 19","","15,169","31,880.67","47.58",
"El Paso County","41","2010","20 to 24","","27,539.66","33,574.07","82.03",
"El Paso County","41","2010","25 to 34","","60,332.01","69,797.74","86.44",
"El Paso County","41","2010","35 to 44","","63,640.77","73,852","86.17",
"El Paso County","41","2010","45 to 54","","77,621.97","91,778","84.58",
"El Paso County","41","2010","55 to 64","","46,703.94","68,569","68.11",
"El Paso County","41","2010","65 and over","","11,025.58","61,254.57","18.00",
"El Paso County","41","2011","16 to 19","","15,590.46","33,704.22","46.26",
"El Paso County","41","2011","20 to 24","","27,808.15","34,202.89","81.30",
"El Paso County","41","2011","25 to 34","","61,932.83","71,944.83","86.08",
"El Paso County","41","2011","35 to 44","","62,583.01","72,681.37","86.11",
"El Paso County","41","2011","45 to 54","","77,336.54","91,385.06","84.63",
"El Paso County","41","2011","55 to 64","","48,865.39","71,385.5","68.45",
"El Paso County","41","2011","65 and over","","11,868.95","64,052.5","18.53",
"El Paso County","41","2012","16 to 19","","15,364.08","34,213.15","44.91",
"El Paso County","41","2012","20 to 24","","29,171.39","35,956.77","81.13",
"El Paso County","41","2012","25 to 34","","63,260.46","73,643.83","85.90",
"El Paso County","41","2012","35 to 44","","62,065.36","72,118.4","86.06",
"El Paso County","41","2012","45 to 54","","76,207.57","90,158.82","84.53",
"El Paso County","41","2012","55 to 64","","50,484.52","73,164.19","69.00",
"El Paso County","41","2012","65 and over","","13,090.55","67,902.51","19.28",
"El Paso County","41","2013","16 to 19","","14,953.93","34,171.84","43.76",
"El Paso County","41","2013","20 to 24","","31,191.63","38,527.39","80.96",
"El Paso County","41","2013","25 to 34","","64,229.99","74,973.4","85.67",
"El Paso County","41","2013","35 to 44","","61,799.28","71,878.8","85.98",
"El Paso County","41","2013","45 to 54","","74,948.36","88,778.62","84.42",
"El Paso County","41","2013","55 to 64","","52,213.8","75,170.37","69.46",
"El Paso County","41","2013","65 and over","","14,305.61","71,605.23","19.98",
"El Paso County","41","2014","16 to 19","","14,582.87","34,223.17","42.61",
"El Paso County","41","2014","20 to 24","","33,969.81","42,085.93","80.72",
"El Paso County","41","2014","25 to 34","","65,230.36","76,455.9","85.32",
"El Paso County","41","2014","35 to 44","","62,087.97","72,292.73","85.88",
"El Paso County","41","2014","45 to 54","","73,935.51","87,641.62","84.36",
"El Paso County","41","2014","55 to 64","","54,179.2","77,537.61","69.87",
"El Paso County","41","2014","65 and over","","15,478.72","75,252.66","20.57",
"El Paso County","41","2015","16 to 19","","14,096.27","34,118.33","41.32",
"El Paso County","41","2015","20 to 24","","35,534.34","44,354.58","80.11",
"El Paso County","41","2015","25 to 34","","66,271.76","77,865.51","85.11",
"El Paso County","41","2015","35 to 44","","62,595.3","72,923.99","85.84",
"El Paso County","41","2015","45 to 54","","72,415.23","85,894.35","84.31",
"El Paso County","41","2015","55 to 64","","56,383.55","80,145","70.35",
"El Paso County","41","2015","65 and over","","16,711.29","78,841.84","21.20",
"El Paso County","41","2016","16 to 19","","14,073.93","35,103.9","40.09",
"El Paso County","41","2016","20 to 24","","36,745.32","46,204.29","79.53",
